,location,type,value,date,season
22486,Хиподрума,PM2.5,12.438175201416021,30.08.2014,summer
22487,Хиподрума,PM2.5,11.868041038513178,31.08.2014,summer
22488,Хиподрума,PM2.5,17.91988372802734,01.09.2014,summer
22489,Хиподрума,PM2.5,26.11021614074707,02.09.2014,summer
22490,Хиподрума,PM2.5,13.38127613067627,03.09.2014,summer
22491,Хиподрума,PM2.5,9.970876693725586,04.09.2014,summer
22492,Хиподрума,PM2.5,0.0,05.09.2014,summer
22493,Хиподрума,PM2.5,0.0,08.09.2014,summer
22494,Хиподрума,PM2.5,20.77863121032715,09.09.2014,summer
22495,Хиподрума,PM2.5,22.11116790771484,10.09.2014,summer
22496,Хиподрума,PM2.5,22.97167205810547,11.09.2014,summer
22497,Хиподрума,PM2.5,25.02298736572266,12.09.2014,summer
22498,Хиподрума,PM2.5,24.6529483795166,13.09.2014,summer
22499,Хиподрума,PM2.5,22.37893676757812,14.09.2014,summer
22500,Хиподрума,PM2.5,21.44082832336426,15.09.2014,summer
22501,Хиподрума,PM2.5,8.31457233428955,16.09.2014,summer
22502,Хиподрума,PM2.5,14.70809841156006,17.09.2014,summer
22503,Хиподрума,PM2.5,20.93051147460938,18.09.2014,summer
22504,Хиподрума,PM2.5,20.54104804992676,19.09.2014,summer
22505,Хиподрума,PM2.5,22.4456901550293,20.09.2014,summer
22506,Хиподрума,PM2.5,14.42131996154785,21.09.2014,summer
22507,Хиподрума,PM2.5,0.0,22.09.2014,summer
22508,Хиподрума,PM2.5,0.0,23.09.2014,autumn
22509,Хиподрума,PM2.5,11.187952041625982,24.09.2014,autumn
22510,Хиподрума,PM2.5,20.21622085571289,25.09.2014,autumn
22511,Хиподрума,PM2.5,19.96690940856934,26.09.2014,autumn
22512,Хиподрума,PM2.5,12.85663509368896,27.09.2014,autumn
22513,Хиподрума,PM2.5,11.952327728271479,28.09.2014,autumn
22514,Хиподрума,PM2.5,19.27297973632812,29.09.2014,autumn
22515,Хиподрума,PM2.5,21.56268501281738,30.09.2014,autumn
22516,Хиподрума,PM2.5,21.35049438476562,01.10.2014,autumn
22517,Хиподрума,PM2.5,26.34173202514648,02.10.2014,autumn
22518,Хиподрума,PM2.5,20.62131309509277,03.10.2014,autumn
22519,Хиподрума,PM2.5,16.79820251464844,04.10.2014,autumn
22520,Хиподрума,PM2.5,20.52083969116211,05.10.2014,autumn
22521,Хиподрума,PM2.5,29.2020320892334,06.10.2014,autumn
22522,Хиподрума,PM2.5,0.0,07.10.2014,autumn
22523,Хиподрума,PM2.5,0.0,08.10.2014,autumn
22524,Хиподрума,PM2.5,22.62808609008789,09.10.2014,autumn
22525,Хиподрума,PM2.5,23.02774620056152,10.10.2014,autumn
22526,Хиподрума,PM2.5,23.01540374755859,11.10.2014,autumn
22527,Хиподрума,PM2.5,29.07712364196777,12.10.2014,autumn
22528,Хиподрума,PM2.5,30.47768402099609,13.10.2014,autumn
22529,Хиподрума,PM2.5,36.25276565551758,14.10.2014,autumn
22530,Хиподрума,PM2.5,32.04964065551758,15.10.2014,autumn
22531,Хиподрума,PM2.5,15.40279006958008,16.10.2014,autumn
22532,Хиподрума,PM2.5,11.54279136657715,17.10.2014,autumn
22533,Хиподрума,PM2.5,7.581018924713135,18.10.2014,autumn
22534,Хиподрума,PM2.5,15.62545394897461,19.10.2014,autumn
22535,Хиподрума,PM2.5,22.08034324645996,20.10.2014,autumn
22536,Хиподрума,PM2.5,23.55844497680664,21.10.2014,autumn
22537,Хиподрума,PM2.5,26.1351146697998,22.10.2014,autumn
22538,Хиподрума,PM2.5,5.169224262237549,23.10.2014,autumn
22539,Хиподрума,PM2.5,8.369301795959473,24.10.2014,autumn
22540,Хиподрума,PM2.5,4.13771390914917,25.10.2014,autumn
22541,Хиподрума,PM2.5,9.027458190917967,26.10.2014,autumn
22542,Хиподрума,PM2.5,16.48000335693359,27.10.2014,autumn
22543,Хиподрума,PM2.5,24.039306640625,28.10.2014,autumn
22544,Хиподрума,PM2.5,19.799846649169922,29.10.2014,autumn
22545,Хиподрума,PM2.5,27.64933776855469,30.10.2014,autumn
22546,Хиподрума,PM2.5,40.01081466674805,31.10.2014,autumn
22547,Хиподрума,PM2.5,32.20279312133789,01.11.2014,autumn
22548,Хиподрума,PM2.5,32.09819793701172,02.11.2014,autumn
22549,Хиподрума,PM2.5,44.85633850097656,03.11.2014,autumn
22550,Хиподрума,PM2.5,0.0,04.11.2014,autumn
22551,Хиподрума,PM2.5,70.31494140625,05.11.2014,autumn
22552,Хиподрума,PM2.5,63.69403457641602,06.11.2014,autumn
22553,Хиподрума,PM2.5,58.93819808959961,07.11.2014,autumn
22554,Хиподрума,PM2.5,50.68075561523438,08.11.2014,autumn
22555,Хиподрума,PM2.5,41.2979621887207,09.11.2014,autumn
22556,Хиподрума,PM2.5,59.32781219482422,10.11.2014,autumn
22557,Хиподрума,PM2.5,69.43836212158203,11.11.2014,autumn
22558,Хиподрума,PM2.5,26.59626007080078,12.11.2014,autumn
22559,Хиподрума,PM2.5,23.72797584533691,13.11.2014,autumn
22560,Хиподрума,PM2.5,14.065282821655268,14.11.2014,autumn
22561,Хиподрума,PM2.5,11.89272880554199,15.11.2014,autumn
22562,Хиподрума,PM2.5,13.41573047637939,16.11.2014,autumn
22563,Хиподрума,PM2.5,20.684368133544922,17.11.2014,autumn
22564,Хиподрума,PM2.5,36.79366683959961,18.11.2014,autumn
22565,Хиподрума,PM2.5,19.8855094909668,19.11.2014,autumn
22566,Хиподрума,PM2.5,8.799257278442383,20.11.2014,autumn
22567,Хиподрума,PM2.5,13.16234874725342,21.11.2014,autumn
22568,Хиподрума,PM2.5,14.82193374633789,22.11.2014,autumn
22569,Хиподрума,PM2.5,17.3832893371582,23.11.2014,autumn
22570,Хиподрума,PM2.5,19.31512260437012,24.11.2014,autumn
22571,Хиподрума,PM2.5,21.59015655517578,25.11.2014,autumn
22572,Хиподрума,PM2.5,34.06591033935547,26.11.2014,autumn
22573,Хиподрума,PM2.5,45.3765983581543,27.11.2014,autumn
22574,Хиподрума,PM2.5,59.93312454223633,28.11.2014,autumn
22575,Хиподрума,PM2.5,117.74118041992192,29.11.2014,autumn
22576,Хиподрума,PM2.5,53.948265075683594,30.11.2014,autumn
22577,Хиподрума,PM2.5,10.28237342834473,01.12.2014,autumn
22578,Хиподрума,PM2.5,6.187474727630615,02.12.2014,autumn
22579,Хиподрума,PM2.5,10.56929111480713,03.12.2014,autumn
22580,Хиподрума,PM2.5,33.50030899047852,04.12.2014,autumn
22581,Хиподрума,PM2.5,22.89874839782715,05.12.2014,autumn
22582,Хиподрума,PM2.5,10.64518451690674,06.12.2014,autumn
22583,Хиподрума,PM2.5,29.00324058532715,07.12.2014,autumn
22584,Хиподрума,PM2.5,21.37800025939941,08.12.2014,autumn
22585,Хиподрума,PM2.5,18.50914001464844,09.12.2014,autumn
22586,Хиподрума,PM2.5,14.843482971191412,10.12.2014,autumn
22587,Хиподрума,PM2.5,53.83349609375,11.12.2014,autumn
22588,Хиподрума,PM2.5,40.70542526245117,12.12.2014,autumn
22589,Хиподрума,PM2.5,69.12734985351561,13.12.2014,autumn
22590,Хиподрума,PM2.5,66.0428695678711,14.12.2014,autumn
22591,Хиподрума,PM2.5,81.98362731933594,15.12.2014,autumn
22592,Хиподрума,PM2.5,125.3810272216797,16.12.2014,autumn
22593,Хиподрума,PM2.5,220.42144775390616,17.12.2014,autumn
22594,Хиподрума,PM2.5,0.0,18.12.2014,autumn
22595,Хиподрума,PM2.5,0.0,19.12.2014,autumn
22596,Хиподрума,PM2.5,51.42686462402344,20.12.2014,autumn
22597,Хиподрума,PM2.5,22.69688987731934,21.12.2014,winter
22598,Хиподрума,PM2.5,16.75373458862305,22.12.2014,winter
22599,Хиподрума,PM2.5,41.36749649047852,23.12.2014,winter
22600,Хиподрума,PM2.5,101.32286834716801,24.12.2014,winter
22601,Хиподрума,PM2.5,105.0837173461914,25.12.2014,winter
22602,Хиподрума,PM2.5,37.9201774597168,26.12.2014,winter
22603,Хиподрума,PM2.5,20.9963264465332,27.12.2014,winter
22604,Хиподрума,PM2.5,55.29870986938477,28.12.2014,winter
22605,Хиподрума,PM2.5,26.09783935546875,29.12.2014,winter
22606,Хиподрума,PM2.5,23.16429138183594,30.12.2014,winter
22607,Хиподрума,PM2.5,21.31434631347656,31.12.2014,winter
22608,Хиподрума,PM2.5,46.18192672729492,01.01.2015,winter
22609,Хиподрума,PM2.5,32.80154418945312,02.01.2015,winter
22610,Хиподрума,PM2.5,36.00830459594727,03.01.2015,winter
22611,Хиподрума,PM2.5,36.86557388305664,04.01.2015,winter
22612,Хиподрума,PM2.5,11.917943000793462,05.01.2015,winter
22613,Хиподрума,PM2.5,18.99304389953613,06.01.2015,winter
22614,Хиподрума,PM2.5,22.51802253723145,07.01.2015,winter
22615,Хиподрума,PM2.5,92.40053558349608,08.01.2015,winter
22616,Хиподрума,PM2.5,155.1845550537109,09.01.2015,winter
22617,Хиподрума,PM2.5,23.57040786743164,10.01.2015,winter
22618,Хиподрума,PM2.5,33.808349609375,11.01.2015,winter
22619,Хиподрума,PM2.5,10.51956939697266,12.01.2015,winter
22620,Хиподрума,PM2.5,95.9197006225586,13.01.2015,winter
22621,Хиподрума,PM2.5,205.0157928466797,14.01.2015,winter
